,c_International_plan,c_Voice_mail_plan,Number vmail messages,Total minutes,Total charge,Customer service calls,Churn
319,0,0,0,534.3000000000001,47.78,1,0
320,0,0,0,490.59999999999997,51.879999999999995,2,0
321,0,0,0,694.9,65.62,0,0
322,0,0,0,575.9,57.15,0,0
323,0,0,0,573.0999999999999,55.05000000000001,2,0
324,0,0,0,582.1,46.22,1,0
325,0,1,29,568.5,60.06,2,0
326,0,0,0,493.1,47.18,3,0
327,1,0,0,818.6999999999999,84.67,1,1
328,0,1,31,441.0,42.57,3,0
329,0,0,0,534.2,55.04,3,0
330,0,1,49,592.1000000000001,63.28,0,0
331,0,0,0,541.0,56.269999999999996,2,0
332,0,0,0,510.3,51.09,3,0
333,0,0,0,550.4,52.84,1,0
334,0,1,19,504.8999999999999,50.39,3,0
335,0,1,39,576.9,59.91,1,0
336,0,0,0,562.9000000000001,56.89,0,0
337,0,0,0,514.3,52.50000000000001,4,1
338,0,0,0,430.4,34.84,1,0
339,0,0,0,528.5999999999999,56.260000000000005,1,0
340,0,1,36,842.3,87.29,3,0
341,0,0,0,443.6,38.59,0,0
342,1,0,0,517.9,51.02,1,1
343,0,0,0,624.5,60.449999999999996,1,0
344,0,0,0,698.6999999999999,63.74999999999999,2,0
345,0,0,0,637.7,64.14,5,0
346,0,0,0,571.8000000000001,60.35999999999999,2,0
347,0,1,29,546.0,51.60999999999999,1,0
348,0,1,40,724.5,72.82,2,0
349,0,0,0,689.3,75.63,2,1
350,0,1,27,633.4,66.12,1,0
351,0,0,0,755.4000000000001,84.08,2,1
352,0,1,26,571.5,58.46,2,0
353,0,0,0,679.2,63.02,2,0
354,1,1,17,556.1000000000001,62.74000000000001,0,0
355,0,0,0,543.6,49.47,5,1
356,0,1,36,599.4,52.42,0,0
357,0,0,0,549.5,53.910000000000004,1,0
358,0,0,0,630.4000000000001,62.16,1,0
359,0,0,0,461.3,40.13,1,0
360,0,0,0,629.4000000000001,55.76,2,0
361,0,0,0,574.5999999999999,53.78,0,0
362,0,0,0,742.5,80.35999999999999,2,1
363,0,0,0,730.2,73.39,3,0
364,0,1,26,744.5,75.54,0,0
365,0,0,0,519.9,53.28,1,0
366,0,0,0,505.30000000000007,53.72,2,0
367,0,1,39,553.1,47.99,2,0
368,0,0,0,642.0999999999999,62.14,0,0
369,0,0,0,615.5999999999999,62.43,1,0
370,0,0,0,609.1,58.61,1,0
371,0,1,21,562.3000000000001,62.26,1,0
372,0,0,0,603.5,54.96,0,0
373,0,0,0,419.6,51.29,0,0
374,0,0,0,616.6,61.989999999999995,2,0
375,0,0,0,701.1,71.85000000000001,0,0
376,0,0,0,544.5999999999999,59.91,3,0
377,0,0,0,671.5,70.33,3,0
378,0,1,42,560.0,59.870000000000005,0,0
379,0,1,17,655.9999999999999,64.88,0,0
380,0,0,0,516.4,52.31,2,0
381,0,1,26,625.3,64.13,1,0
382,0,0,0,586.9,63.980000000000004,3,0
383,0,1,37,590.2,58.67,4,0
384,0,1,22,548.4000000000001,59.42,2,0
385,0,0,0,717.4,76.84,0,1
386,0,1,26,619.3999999999999,61.15,1,1
387,0,0,0,557.7,47.48,2,1
388,0,1,25,574.2,64.38,1,0
389,0,1,28,525.1,52.66,1,0
390,0,0,0,475.90000000000003,48.5,1,1
391,0,0,0,557.6999999999999,64.48,4,0
392,0,1,21,581.6,59.809999999999995,0,0
393,0,0,0,643.8,60.42,1,0
394,0,1,29,706.5,70.35000000000001,1,0
395,0,0,0,638.9000000000001,65.38,1,0
396,0,1,36,670.6,70.86999999999999,0,0
397,0,0,0,605.9000000000001,61.21,1,0
398,0,0,0,526.7,43.33,6,1
399,0,0,0,732.9,63.379999999999995,1,0
400,1,0,0,566.5999999999999,66.09,1,0
401,0,0,0,794.3,84.92999999999999,0,1
402,1,1,26,469.90000000000003,46.52000000000001,1,0
403,0,0,0,721.4,76.00999999999999,0,1
404,0,0,0,617.5,63.720000000000006,0,0
405,0,0,0,590.6,55.6,1,0
406,0,0,0,543.9,55.8,1,0
407,0,1,32,728.9000000000001,69.07000000000001,1,0
408,0,0,0,555.4000000000001,56.83,2,0
409,0,1,20,599.5,55.13,5,1
410,0,0,0,585.8,52.23,1,0
411,0,1,30,645.3,60.300000000000004,2,0
412,0,0,0,474.1,50.63,1,0
413,0,1,30,545.2,58.72,1,0
414,0,1,23,544.4,55.209999999999994,2,0
415,1,1,36,595.4,58.050000000000004,1,0
416,0,0,0,561.9,64.31,3,0
417,0,0,0,489.3,43.620000000000005,1,0
418,1,0,0,668.5,72.49,1,0
419,0,0,0,567.3,54.379999999999995,3,0
420,0,0,0,729.5,76.22,3,1
421,0,0,0,577.1999999999999,61.5,2,0
422,0,0,0,592.5,66.75,0,0
423,0,0,0,621.0,70.28,3,0
424,0,0,0,735.6,76.63,0,1
425,0,1,27,803.6999999999999,83.32999999999998,0,0
426,0,1,27,625.1999999999999,55.45,1,0
427,0,0,0,681.3999999999999,64.64,1,0
428,0,0,0,640.1999999999999,67.12,3,0
429,0,0,0,545.0,57.29,1,0
430,0,0,0,796.6,80.39,3,1
431,0,0,0,404.0,37.54,1,0
432,0,0,0,588.4,57.04,2,0
433,0,0,0,669.3,69.16,2,0
434,1,1,16,559.6,60.47,1,0
435,0,0,0,526.8000000000001,44.87,0,0
436,0,0,0,579.4,63.78000000000001,2,0
437,0,0,0,695.4,75.78999999999999,1,1
438,0,1,29,514.5,58.550000000000004,2,0
439,0,1,20,729.6999999999999,74.08000000000001,5,0
440,1,0,0,533.6999999999999,41.99999999999999,1,0
441,0,0,0,676.7,72.10000000000001,4,0
442,0,0,0,760.6999999999999,84.91999999999999,2,1
443,0,0,0,685.3,58.540000000000006,1,0
444,1,1,23,733.0,77.82000000000001,1,0
445,0,0,0,499.29999999999995,49.39999999999999,2,0
446,0,0,0,568.0,54.67,2,0
447,0,0,0,576.9,50.800000000000004,3,0
448,0,1,33,683.9999999999999,75.1,3,0
449,0,0,0,574.0,67.92,3,0
450,0,0,0,800.8,69.38,1,0
451,0,0,0,579.0,56.72,1,0
452,0,0,0,511.5,49.45,1,0
453,0,1,34,707.9000000000001,71.86999999999999,1,0
454,0,0,0,548.7,54.83,1,0
455,1,1,29,584.6,60.66,1,1
456,0,1,20,695.6999999999999,75.69,2,0
457,0,0,0,701.1,77.09,2,1
458,0,0,0,621.8000000000001,61.220000000000006,1,1
459,0,0,0,670.7,62.51,0,0
460,1,0,0,598.6,64.6,2,0
461,1,0,0,716.3,76.03,1,1
462,0,0,0,445.6,45.07,0,0
463,0,0,0,717.5,74.74000000000001,2,1
464,0,0,0,519.9000000000001,55.93000000000001,4,1
465,0,1,36,481.5,46.160000000000004,2,0
466,0,0,0,642.5,65.73,2,0
467,0,1,13,544.2,55.82,1,0
468,0,1,31,679.2000000000002,76.81,5,0
469,0,0,0,560.8000000000001,60.51,1,0
470,0,0,0,564.1999999999999,58.64999999999999,1,0
471,0,0,0,473.29999999999995,54.940000000000005,1,0
472,0,0,0,515.2,47.42,1,0
473,0,0,0,627.8,66.93,4,0
474,0,1,45,624.5,61.35999999999999,1,0
475,0,0,0,527.8,55.449999999999996,2,0
476,0,1,11,596.0,58.629999999999995,2,0
477,1,1,41,650.3,60.01,1,1
478,0,0,0,604.0,63.699999999999996,3,0
479,0,1,23,561.2,55.050000000000004,0,0
480,0,0,0,562.6999999999999,54.47,1,0
481,0,1,39,695.5999999999999,59.74,0,0
482,0,0,0,485.09999999999997,48.55,0,0
483,0,0,0,542.8,56.22,4,1
484,0,1,21,561.0,65.91,1,0
485,0,1,22,495.00000000000006,48.449999999999996,1,0
486,0,0,0,458.0,50.04,1,0
487,0,0,0,458.40000000000003,47.11,3,0
488,0,0,0,595.4,56.050000000000004,2,0
489,0,0,0,520.9,48.33,2,0
490,0,1,28,599.3,54.330000000000005,1,0
491,0,0,0,662.0,64.96,0,0
492,0,0,0,629.3,71.02,2,0
493,0,0,0,518.1,50.72,1,0
494,0,0,0,447.99999999999994,43.12,2,1
495,1,1,28,712.4000000000001,73.36,3,1
496,0,0,0,614.1,59.470000000000006,2,0
497,0,0,0,636.8,62.019999999999996,2,0
498,0,1,33,545.5,51.41,1,0
499,0,0,0,482.0,45.62,0,0
500,0,0,0,665.5999999999999,75.08,2,1
501,0,0,0,645.4,61.660000000000004,3,0
502,0,0,0,567.5,48.54,0,0
503,0,0,0,576.1999999999999,57.24999999999999,1,0
504,0,0,0,570.9,56.8,1,0
505,0,0,0,748.0999999999999,75.25,1,1
506,0,0,0,598.0999999999999,62.300000000000004,5,0
507,0,0,0,693.0999999999999,67.3,2,0
508,0,0,0,571.5,52.93,1,0
509,0,1,38,814.2,81.19000000000001,2,0
510,0,1,46,668.4000000000001,63.46,4,0
511,0,1,33,608.5,53.459999999999994,0,0
512,0,0,0,690.7,66.38,1,0
513,0,1,27,529.0,55.68,2,0
514,0,0,0,550.3,62.10000000000001,4,0
515,0,0,0,603.9,60.44,1,0
516,0,0,0,656.8,61.74,3,0
517,0,0,0,639.9,57.49999999999999,2,0
518,0,0,0,428.70000000000005,42.6,3,0
519,0,0,0,602.6999999999999,61.23,0,0
520,0,0,0,653.6,71.75,3,0
521,0,0,0,684.1,69.52,0,0
522,0,0,0,621.1,60.43,2,0
523,0,0,0,581.8,61.83,3,0
524,0,0,0,707.3,74.97,0,1
525,0,0,0,712.2,75.08,3,1
526,0,1,24,560.3,57.66,2,0
527,0,1,30,536.1999999999999,54.81,1,0
528,0,0,0,613.8,63.47999999999999,1,0
529,0,0,0,686.6,75.15,2,1
530,0,0,0,630.9,61.38,0,0
531,0,0,0,716.4000000000001,69.52,2,0
532,0,0,0,525.4000000000001,52.480000000000004,2,0
533,0,0,0,480.59999999999997,48.32,1,0
534,0,1,39,572.2,52.120000000000005,3,0
535,0,0,0,667.0,64.51,0,0
536,0,0,0,437.8,43.69,1,0
537,0,0,0,394.4,32.89,3,0
538,0,0,0,506.59999999999997,48.19,1,0
539,0,1,30,526.5,47.32,2,0
540,0,1,34,665.1,71.22000000000001,2,1
541,0,0,0,579.0,56.69,1,0
542,0,0,0,724.4,74.67999999999999,3,1
543,1,1,28,569.3,60.31,1,0
544,0,1,42,682.1,67.89,0,0
545,0,1,33,652.4000000000001,58.480000000000004,2,0
546,0,0,0,663.8,74.41,1,1
547,0,0,0,637.1,68.26,0,0
548,1,0,0,562.4,59.88,0,0
549,0,0,0,761.8000000000001,87.27000000000001,0,1
550,0,0,0,668.7,67.88000000000001,1,0
551,0,1,35,514.5999999999999,55.05,2,0
552,0,0,0,801.0,81.07,2,1
553,0,0,0,468.70000000000005,43.11,0,0
554,0,0,0,670.9000000000001,67.21,1,0
555,0,0,0,658.3000000000001,66.28000000000002,1,0
556,0,0,0,322.9,27.08,0,0
557,0,0,0,661.3999999999999,63.519999999999996,2,0
558,0,0,0,693.8,69.69,3,0
559,0,0,0,639.5,67.12,1,0
560,0,0,0,525.6999999999999,50.239999999999995,2,0
561,0,0,0,781.5,83.99,0,1
562,0,1,19,615.0,59.8,0,0
563,0,0,0,604.3,58.05,1,0
564,0,1,36,551.1999999999999,45.239999999999995,1,0
565,0,1,32,467.6,42.81,0,0
566,0,1,36,665.6,64.86,1,0
567,0,0,0,646.2,69.09,0,0
568,0,1,34,578.0,60.62,4,0
569,0,0,0,470.4,44.08,2,0
570,0,0,0,642.0,62.6,0,0
571,0,0,0,634.3000000000001,57.41,2,0
572,0,0,0,788.4999999999999,82.29,1,1
573,0,0,0,819.8000000000001,83.35,4,1
574,0,0,0,453.59999999999997,44.589999999999996,1,0
575,0,0,0,703.5,65.91,0,0
576,0,0,0,405.1,41.989999999999995,0,0
577,0,1,19,596.0,55.92,1,0
578,1,0,0,561.4,64.96000000000001,2,0
579,0,0,0,672.2,62.86,7,0
580,0,0,0,585.5,56.68,3,0
581,0,0,0,499.1000000000001,45.32,1,0
582,0,0,0,606.3999999999999,53.43,6,1
583,0,1,30,613.8000000000001,60.550000000000004,0,0
584,0,0,0,467.99999999999994,49.38,1,0
585,0,1,20,584.7,58.16,0,0
586,0,0,0,518.4,47.50000000000001,2,0
587,0,0,0,481.2,39.35,0,0
588,0,0,0,640.0,65.97,1,0
589,0,0,0,656.9,65.78,1,0
590,1,0,0,476.3,47.379999999999995,2,1
591,1,0,0,501.40000000000003,48.97,1,0
592,0,1,24,474.1,45.690000000000005,1,0
593,0,0,0,727.5,74.57000000000001,1,1
594,0,1,34,360.8,30.209999999999997,1,0
595,0,0,0,536.1,59.44,1,0
596,0,0,0,565.5,60.46000000000001,3,0
597,0,1,31,636.1,68.0,0,0
598,0,1,37,650.6999999999999,60.529999999999994,1,0
599,0,0,0,614.0,62.33,1,0
600,0,0,0,521.4,44.23,0,0
601,1,0,0,546.1,51.67,3,0
602,0,0,0,498.7,51.260000000000005,1,0
603,0,0,0,551.0,61.27,0,0
604,0,0,0,468.6000000000001,53.31,2,0
605,0,0,0,644.5,70.41,2,0
606,0,0,0,727.8000000000001,78.17,4,1
607,0,0,0,617.9000000000001,62.949999999999996,3,0
608,0,0,0,540.3000000000001,60.19,3,0
609,0,0,0,537.1,44.61000000000001,1,0
610,0,1,32,560.7,52.949999999999996,3,0
611,0,0,0,719.5999999999999,71.63,0,0
612,0,0,0,556.0,50.440000000000005,0,0
613,0,0,0,558.1,56.45,2,0
614,0,0,0,724.7,73.84,0,0
615,0,0,0,607.4000000000001,52.03999999999999,4,1
616,0,0,0,693.0,65.94,1,0
617,0,1,36,452.5,41.900000000000006,1,0
618,0,0,0,625.6,73.8,5,0
619,0,0,0,605.1,64.73,4,0
620,0,1,14,610.7,58.78000000000001,2,0
621,0,0,0,750.3,69.52,1,0
622,0,0,0,543.0000000000001,46.95,2,0
623,0,0,0,531.4,48.18000000000001,3,0
624,0,0,0,544.5999999999999,64.61,1,0
625,0,0,0,668.7,66.99999999999999,0,0
626,0,1,41,525.0999999999999,51.38,1,0
627,0,0,0,540.5,59.47,0,0
628,0,0,0,491.4,51.57,2,0
629,0,0,0,646.6,68.31,0,0
630,0,1,39,702.1999999999999,70.27,1,0
631,0,0,0,431.1,42.65,1,0
632,0,1,41,503.99999999999994,53.96,0,0
633,0,0,0,490.0,51.43,1,0
634,0,1,40,757.8,74.66,1,0
635,0,0,0,650.5,70.85,1,0
636,0,1,22,747.9000000000001,82.14,0,0
637,0,0,0,560.5,64.61999999999999,2,0
638,0,0,0,595.9,57.989999999999995,1,0
639,0,0,0,634.5,60.35,2,0
640,0,0,0,553.8,54.089999999999996,0,0
641,0,0,0,623.3,68.87,5,0
642,0,0,0,598.9,62.440000000000005,1,0
643,0,0,0,516.8000000000001,54.86,1,0
644,0,1,27,628.8000000000001,61.580000000000005,1,0
645,0,0,0,607.4999999999999,65.31,1,0
646,0,0,0,494.8,47.42,0,0
647,0,1,25,533.1,51.19,3,0
648,0,0,0,677.8000000000001,70.02,1,0
649,0,1,24,548.6,53.15,1,0
650,0,0,0,566.0,66.53,2,0
651,0,1,33,619.6,60.199999999999996,3,0
652,0,0,0,759.1000000000001,82.51,2,1
653,0,0,0,760.9,82.96,2,1
654,0,1,27,535.1,46.690000000000005,1,0
655,0,0,0,695.6,70.01,2,0
656,0,0,0,695.6999999999999,73.75999999999999,3,0
657,0,1,27,553.3,54.49000000000001,1,0
658,0,0,0,467.50000000000006,48.07,0,0
659,0,0,0,513.4,44.07,0,0
660,0,0,0,469.5,52.75,1,0
661,0,0,0,649.4,74.66000000000001,0,1
662,0,1,26,551.9,50.79,2,0
663,0,1,29,525.1,44.059999999999995,1,0
664,0,0,0,502.2,53.2,3,0
665,0,0,0,572.8000000000001,57.52,1,0
666,1,0,0,517.5999999999999,57.53,2,0
